timestamp,container,cpu_percent,mem_usage_mb
1775225491,bench_sub_2,0.53%,23.15MiB / 15.52GiB
1775225491,bench_sub_1,0.53%,23.2MiB / 15.52GiB
1775225494,bench_sub_10,0.55%,22.84MiB / 15.52GiB
1775225494,bench_sub_9,0.73%,22.98MiB / 15.52GiB
1775225494,bench_sub_8,0.67%,22.93MiB / 15.52GiB
1775225494,bench_sub_7,0.66%,22.87MiB / 15.52GiB
1775225494,bench_sub_6,0.50%,22.98MiB / 15.52GiB
1775225494,bench_sub_5,0.58%,22.86MiB / 15.52GiB
1775225494,bench_sub_4,0.62%,23.03MiB / 15.52GiB
1775225494,bench_sub_3,0.61%,22.91MiB / 15.52GiB
1775225494,bench_sub_2,0.51%,23.13MiB / 15.52GiB
1775225494,bench_sub_1,0.50%,23.21MiB / 15.52GiB
1775225497,bench_sub_10,0.58%,22.84MiB / 15.52GiB
1775225497,bench_sub_9,0.75%,22.98MiB / 15.52GiB
1775225497,bench_sub_8,0.61%,22.93MiB / 15.52GiB
1775225497,bench_sub_7,0.66%,22.87MiB / 15.52GiB
1775225497,bench_sub_6,0.49%,22.98MiB / 15.52GiB
1775225497,bench_sub_5,0.68%,22.86MiB / 15.52GiB
1775225497,bench_sub_4,0.65%,23.04MiB / 15.52GiB
1775225497,bench_sub_3,0.63%,22.91MiB / 15.52GiB
1775225497,bench_sub_2,0.55%,23.13MiB / 15.52GiB
1775225497,bench_sub_1,0.74%,23.19MiB / 15.52GiB
1775225500,bench_sub_10,0.45%,22.84MiB / 15.52GiB
1775225500,bench_sub_9,0.65%,22.98MiB / 15.52GiB
1775225500,bench_sub_8,0.56%,22.93MiB / 15.52GiB
1775225500,bench_sub_7,0.61%,22.87MiB / 15.52GiB
1775225500,bench_sub_6,0.56%,22.98MiB / 15.52GiB
1775225500,bench_sub_5,0.61%,22.86MiB / 15.52GiB
1775225500,bench_sub_4,0.63%,23.04MiB / 15.52GiB
1775225500,bench_sub_3,0.64%,22.91MiB / 15.52GiB
1775225500,bench_sub_2,0.55%,23.14MiB / 15.52GiB
1775225500,bench_sub_1,0.49%,23.2MiB / 15.52GiB
1775225503,bench_sub_10,0.40%,22.84MiB / 15.52GiB
1775225503,bench_sub_9,0.61%,22.98MiB / 15.52GiB
1775225503,bench_sub_8,0.50%,22.93MiB / 15.52GiB
1775225503,bench_sub_7,0.63%,22.87MiB / 15.52GiB
1775225503,bench_sub_6,0.39%,22.98MiB / 15.52GiB
1775225503,bench_sub_5,0.54%,22.87MiB / 15.52GiB
1775225503,bench_sub_4,0.58%,23.04MiB / 15.52GiB
1775225503,bench_sub_3,0.55%,22.91MiB / 15.52GiB
1775225503,bench_sub_2,0.55%,23.14MiB / 15.52GiB
1775225503,bench_sub_1,0.46%,23.2MiB / 15.52GiB
1775225506,bench_sub_10,0.62%,22.84MiB / 15.52GiB
1775225506,bench_sub_9,0.85%,22.99MiB / 15.52GiB
1775225506,bench_sub_8,0.80%,22.93MiB / 15.52GiB
1775225506,bench_sub_7,0.89%,22.88MiB / 15.52GiB
1775225506,bench_sub_6,0.57%,22.98MiB / 15.52GiB
1775225506,bench_sub_5,0.78%,22.87MiB / 15.52GiB
1775225506,bench_sub_4,0.77%,23.04MiB / 15.52GiB
1775225506,bench_sub_3,0.84%,22.92MiB / 15.52GiB
1775225506,bench_sub_2,0.73%,23.14MiB / 15.52GiB
1775225506,bench_sub_1,0.44%,23.2MiB / 15.52GiB
1775225509,bench_sub_10,0.55%,22.84MiB / 15.52GiB
1775225509,bench_sub_9,0.69%,22.99MiB / 15.52GiB
1775225509,bench_sub_8,0.69%,22.93MiB / 15.52GiB
1775225509,bench_sub_7,0.63%,22.88MiB / 15.52GiB
1775225509,bench_sub_6,0.50%,22.98MiB / 15.52GiB
1775225509,bench_sub_5,0.65%,22.87MiB / 15.52GiB
1775225509,bench_sub_4,0.67%,23.04MiB / 15.52GiB
1775225509,bench_sub_3,0.66%,22.92MiB / 15.52GiB
1775225509,bench_sub_2,0.57%,23.14MiB / 15.52GiB
1775225509,bench_sub_1,0.50%,23.2MiB / 15.52GiB
1775225512,bench_sub_10,0.44%,22.85MiB / 15.52GiB
1775225512,bench_sub_9,0.68%,22.99MiB / 15.52GiB
1775225512,bench_sub_8,0.61%,22.94MiB / 15.52GiB
1775225512,bench_sub_7,0.62%,22.88MiB / 15.52GiB
1775225512,bench_sub_6,0.53%,22.99MiB / 15.52GiB
1775225512,bench_sub_5,0.67%,22.87MiB / 15.52GiB
1775225512,bench_sub_4,0.64%,23.04MiB / 15.52GiB
1775225512,bench_sub_3,0.70%,22.92MiB / 15.52GiB
1775225512,bench_sub_2,0.60%,23.14MiB / 15.52GiB
1775225512,bench_sub_1,0.50%,23.2MiB / 15.52GiB
1775225515,bench_sub_10,0.41%,22.85MiB / 15.52GiB
1775225515,bench_sub_9,0.74%,22.99MiB / 15.52GiB
1775225515,bench_sub_8,0.52%,22.94MiB / 15.52GiB
1775225515,bench_sub_7,0.62%,22.88MiB / 15.52GiB
1775225515,bench_sub_6,0.46%,22.99MiB / 15.52GiB
1775225515,bench_sub_5,0.55%,22.88MiB / 15.52GiB
1775225515,bench_sub_4,0.54%,23.05MiB / 15.52GiB
1775225515,bench_sub_3,0.54%,22.92MiB / 15.52GiB
1775225515,bench_sub_2,0.49%,23.14MiB / 15.52GiB
1775225515,bench_sub_1,0.42%,23.2MiB / 15.52GiB
1775225518,bench_sub_10,0.43%,22.85MiB / 15.52GiB
1775225518,bench_sub_9,0.70%,23MiB / 15.52GiB
1775225518,bench_sub_8,0.67%,22.94MiB / 15.52GiB
1775225518,bench_sub_7,0.72%,22.88MiB / 15.52GiB
1775225518,bench_sub_6,0.46%,23MiB / 15.52GiB
1775225518,bench_sub_5,0.66%,22.88MiB / 15.52GiB
1775225518,bench_sub_4,0.62%,23.05MiB / 15.52GiB
1775225518,bench_sub_3,0.71%,22.93MiB / 15.52GiB
1775225518,bench_sub_2,0.60%,23.15MiB / 15.52GiB
1775225518,bench_sub_1,0.41%,23.2MiB / 15.52GiB
1775225521,bench_sub_10,0.54%,22.85MiB / 15.52GiB
1775225521,bench_sub_9,0.76%,23MiB / 15.52GiB
1775225521,bench_sub_8,0.69%,22.94MiB / 15.52GiB
1775225521,bench_sub_7,0.69%,22.89MiB / 15.52GiB
1775225521,bench_sub_6,0.52%,23MiB / 15.52GiB
1775225521,bench_sub_5,0.63%,22.88MiB / 15.52GiB
1775225521,bench_sub_4,0.63%,23.05MiB / 15.52GiB
1775225521,bench_sub_3,0.58%,22.93MiB / 15.52GiB
1775225521,bench_sub_2,0.55%,23.15MiB / 15.52GiB
1775225521,bench_sub_1,0.45%,23.21MiB / 15.52GiB
1775225524,bench_sub_10,0.54%,22.86MiB / 15.52GiB
1775225524,bench_sub_9,0.65%,23MiB / 15.52GiB
1775225524,bench_sub_8,0.52%,22.95MiB / 15.52GiB
1775225524,bench_sub_7,0.56%,22.89MiB / 15.52GiB
1775225524,bench_sub_6,0.54%,23MiB / 15.52GiB
1775225524,bench_sub_5,0.61%,22.88MiB / 15.52GiB
1775225524,bench_sub_4,0.57%,23.05MiB / 15.52GiB
1775225524,bench_sub_3,0.56%,22.93MiB / 15.52GiB
1775225524,bench_sub_2,0.49%,23.15MiB / 15.52GiB
1775225524,bench_sub_1,0.47%,23.21MiB / 15.52GiB
1775225527,bench_sub_10,0.54%,22.86MiB / 15.52GiB
1775225527,bench_sub_9,1.09%,23MiB / 15.52GiB
1775225527,bench_sub_8,1.07%,22.95MiB / 15.52GiB
1775225527,bench_sub_7,1.09%,22.89MiB / 15.52GiB
1775225527,bench_sub_6,0.68%,23MiB / 15.52GiB
1775225527,bench_sub_5,0.87%,22.88MiB / 15.52GiB
1775225527,bench_sub_4,0.86%,23.05MiB / 15.52GiB
1775225527,bench_sub_3,0.89%,22.93MiB / 15.52GiB
1775225527,bench_sub_2,0.96%,23.15MiB / 15.52GiB
1775225527,bench_sub_1,0.64%,23.21MiB / 15.52GiB
1775225531,bench_sub_10,0.55%,22.86MiB / 15.52GiB
1775225531,bench_sub_9,0.83%,23MiB / 15.52GiB
1775225531,bench_sub_8,0.73%,22.95MiB / 15.52GiB
1775225531,bench_sub_7,0.90%,22.89MiB / 15.52GiB
1775225531,bench_sub_6,0.55%,23MiB / 15.52GiB
1775225531,bench_sub_5,0.72%,22.88MiB / 15.52GiB
1775225531,bench_sub_4,0.76%,23.05MiB / 15.52GiB
1775225531,bench_sub_3,0.75%,22.93MiB / 15.52GiB
1775225531,bench_sub_2,0.68%,23.15MiB / 15.52GiB
1775225531,bench_sub_1,0.63%,23.21MiB / 15.52GiB
1775225534,bench_sub_10,1.23%,22.86MiB / 15.52GiB
1775225534,bench_sub_9,1.47%,23MiB / 15.52GiB
1775225534,bench_sub_8,1.41%,22.95MiB / 15.52GiB
1775225534,bench_sub_7,1.36%,22.89MiB / 15.52GiB
1775225534,bench_sub_6,1.09%,23MiB / 15.52GiB
1775225534,bench_sub_5,1.27%,22.89MiB / 15.52GiB
1775225534,bench_sub_4,1.34%,23.06MiB / 15.52GiB
1775225534,bench_sub_3,1.39%,22.93MiB / 15.52GiB
1775225534,bench_sub_2,1.10%,23.16MiB / 15.52GiB
1775225534,bench_sub_1,0.73%,23.21MiB / 15.52GiB
1775225537,bench_sub_10,0.91%,22.86MiB / 15.52GiB
1775225537,bench_sub_9,1.01%,23.01MiB / 15.52GiB
1775225537,bench_sub_8,0.97%,22.95MiB / 15.52GiB
1775225537,bench_sub_7,0.86%,22.89MiB / 15.52GiB
1775225537,bench_sub_6,0.80%,23.2MiB / 15.52GiB
1775225537,bench_sub_5,0.98%,22.89MiB / 15.52GiB
1775225537,bench_sub_4,1.06%,23.06MiB / 15.52GiB
1775225537,bench_sub_3,1.04%,22.94MiB / 15.52GiB
1775225537,bench_sub_2,0.71%,23.16MiB / 15.52GiB
1775225537,bench_sub_1,0.72%,23.21MiB / 15.52GiB
1775225540,bench_sub_10,0.46%,22.86MiB / 15.52GiB
1775225540,bench_sub_9,0.65%,23.01MiB / 15.52GiB
1775225540,bench_sub_8,0.54%,22.95MiB / 15.52GiB
1775225540,bench_sub_7,0.58%,22.9MiB / 15.52GiB
1775225540,bench_sub_6,0.50%,23.2MiB / 15.52GiB
1775225540,bench_sub_5,0.57%,22.89MiB / 15.52GiB
1775225540,bench_sub_4,0.55%,23.06MiB / 15.52GiB
1775225540,bench_sub_3,0.53%,22.94MiB / 15.52GiB
1775225540,bench_sub_2,0.48%,23.16MiB / 15.52GiB
1775225540,bench_sub_1,0.44%,23.22MiB / 15.52GiB
1775225543,bench_sub_10,0.43%,22.86MiB / 15.52GiB
1775225543,bench_sub_9,0.56%,23.01MiB / 15.52GiB
1775225543,bench_sub_8,0.51%,22.95MiB / 15.52GiB
1775225543,bench_sub_7,0.60%,22.9MiB / 15.52GiB
1775225543,bench_sub_6,0.51%,23.21MiB / 15.52GiB
1775225543,bench_sub_5,0.58%,22.89MiB / 15.52GiB
1775225543,bench_sub_4,0.59%,23.06MiB / 15.52GiB
1775225543,bench_sub_3,0.67%,22.94MiB / 15.52GiB
1775225543,bench_sub_2,0.55%,23.16MiB / 15.52GiB
1775225543,bench_sub_1,0.52%,23.22MiB / 15.52GiB
1775225547,bench_sub_10,0.48%,22.86MiB / 15.52GiB
1775225547,bench_sub_9,0.72%,23.03MiB / 15.52GiB
1775225547,bench_sub_8,0.60%,22.96MiB / 15.52GiB
1775225547,bench_sub_7,0.68%,22.91MiB / 15.52GiB
1775225547,bench_sub_6,0.57%,23.2MiB / 15.52GiB
1775225547,bench_sub_5,0.66%,23.02MiB / 15.52GiB
1775225547,bench_sub_4,0.65%,23.06MiB / 15.52GiB
1775225547,bench_sub_3,0.65%,23.02MiB / 15.52GiB
1775225547,bench_sub_2,0.56%,23.18MiB / 15.52GiB
1775225547,bench_sub_1,0.56%,26.05MiB / 15.52GiB
1775225550,bench_sub_10,0.62%,22.86MiB / 15.52GiB
1775225550,bench_sub_9,0.64%,23.04MiB / 15.52GiB
1775225550,bench_sub_8,0.56%,22.96MiB / 15.52GiB
1775225550,bench_sub_7,0.68%,22.91MiB / 15.52GiB
1775225550,bench_sub_6,0.54%,23.21MiB / 15.52GiB
1775225550,bench_sub_5,0.67%,23.02MiB / 15.52GiB
1775225550,bench_sub_4,0.65%,23.06MiB / 15.52GiB
1775225550,bench_sub_3,0.65%,23.03MiB / 15.52GiB
1775225550,bench_sub_2,0.51%,23.18MiB / 15.52GiB
1775225550,bench_sub_1,0.52%,26.09MiB / 15.52GiB
1775225553,bench_sub_10,0.41%,22.86MiB / 15.52GiB
1775225553,bench_sub_9,0.68%,23.04MiB / 15.52GiB
1775225553,bench_sub_8,0.72%,22.97MiB / 15.52GiB
1775225553,bench_sub_7,0.70%,22.91MiB / 15.52GiB
1775225553,bench_sub_6,0.47%,23.46MiB / 15.52GiB
1775225553,bench_sub_5,0.68%,23.02MiB / 15.52GiB
1775225553,bench_sub_4,0.71%,23.07MiB / 15.52GiB
1775225553,bench_sub_3,0.71%,23.03MiB / 15.52GiB
1775225553,bench_sub_2,0.60%,23.18MiB / 15.52GiB
1775225553,bench_sub_1,0.56%,26.09MiB / 15.52GiB
1775225557,bench_sub_10,0.58%,23.01MiB / 15.52GiB
1775225557,bench_sub_9,0.84%,23.17MiB / 15.52GiB
1775225557,bench_sub_8,0.68%,22.97MiB / 15.52GiB
1775225557,bench_sub_7,0.67%,22.91MiB / 15.52GiB
1775225557,bench_sub_6,0.52%,23.21MiB / 15.52GiB
1775225557,bench_sub_5,0.61%,23.17MiB / 15.52GiB
1775225557,bench_sub_4,0.68%,23.38MiB / 15.52GiB
1775225557,bench_sub_3,0.63%,23.03MiB / 15.52GiB
1775225557,bench_sub_2,0.60%,23.18MiB / 15.52GiB
1775225557,bench_sub_1,0.45%,25.98MiB / 15.52GiB
1775225560,bench_sub_10,0.68%,23.01MiB / 15.52GiB
1775225560,bench_sub_9,1.04%,23.17MiB / 15.52GiB
1775225560,bench_sub_8,0.89%,22.97MiB / 15.52GiB
1775225560,bench_sub_7,1.05%,22.92MiB / 15.52GiB
1775225560,bench_sub_6,0.70%,23.21MiB / 15.52GiB
1775225560,bench_sub_5,1.04%,23.18MiB / 15.52GiB
1775225560,bench_sub_4,0.95%,23.38MiB / 15.52GiB
1775225560,bench_sub_3,0.97%,23.03MiB / 15.52GiB
1775225560,bench_sub_2,0.95%,23.18MiB / 15.52GiB
1775225560,bench_sub_1,0.74%,25.98MiB / 15.52GiB
1775225563,bench_sub_10,0.60%,23.02MiB / 15.52GiB
1775225563,bench_sub_9,0.82%,23.37MiB / 15.52GiB
1775225563,bench_sub_8,0.89%,22.97MiB / 15.52GiB
1775225563,bench_sub_7,1.02%,22.92MiB / 15.52GiB
1775225563,bench_sub_6,0.64%,23.21MiB / 15.52GiB
1775225563,bench_sub_5,0.85%,23.18MiB / 15.52GiB
1775225563,bench_sub_4,0.80%,23.38MiB / 15.52GiB
1775225563,bench_sub_3,0.94%,23.04MiB / 15.52GiB
1775225563,bench_sub_2,0.75%,23.18MiB / 15.52GiB
1775225563,bench_sub_1,0.57%,25.98MiB / 15.52GiB
1775225566,bench_sub_10,0.68%,23.02MiB / 15.52GiB
1775225566,bench_sub_9,1.38%,23.37MiB / 15.52GiB
1775225566,bench_sub_8,1.22%,23.07MiB / 15.52GiB
1775225566,bench_sub_7,1.51%,22.92MiB / 15.52GiB
1775225566,bench_sub_6,0.70%,23.21MiB / 15.52GiB
1775225566,bench_sub_5,1.04%,23.18MiB / 15.52GiB
1775225566,bench_sub_4,1.09%,23.39MiB / 15.52GiB
1775225566,bench_sub_3,1.27%,23.04MiB / 15.52GiB
1775225566,bench_sub_2,1.21%,23.19MiB / 15.52GiB
1775225566,bench_sub_1,0.76%,25.98MiB / 15.52GiB
1775225569,bench_sub_10,0.67%,23.02MiB / 15.52GiB
1775225569,bench_sub_9,0.95%,23.38MiB / 15.52GiB
1775225569,bench_sub_8,0.88%,22.98MiB / 15.52GiB
1775225569,bench_sub_7,0.88%,22.92MiB / 15.52GiB
1775225569,bench_sub_6,0.70%,23.22MiB / 15.52GiB
1775225569,bench_sub_5,0.81%,23.18MiB / 15.52GiB
1775225569,bench_sub_4,0.93%,23.39MiB / 15.52GiB
1775225569,bench_sub_3,0.86%,23.04MiB / 15.52GiB
1775225569,bench_sub_2,0.66%,23.19MiB / 15.52GiB
1775225569,bench_sub_1,0.64%,25.98MiB / 15.52GiB
1775225572,bench_sub_10,1.07%,23.02MiB / 15.52GiB
1775225572,bench_sub_9,1.42%,23.38MiB / 15.52GiB
1775225572,bench_sub_8,1.31%,22.98MiB / 15.52GiB
1775225572,bench_sub_7,1.37%,22.93MiB / 15.52GiB
1775225572,bench_sub_6,0.99%,23.22MiB / 15.52GiB
1775225572,bench_sub_5,1.34%,23.18MiB / 15.52GiB
1775225572,bench_sub_4,1.28%,23.39MiB / 15.52GiB
1775225572,bench_sub_3,1.29%,23.04MiB / 15.52GiB
1775225572,bench_sub_2,1.00%,23.19MiB / 15.52GiB
1775225572,bench_sub_1,1.13%,25.99MiB / 15.52GiB
1775225575,bench_sub_10,0.47%,23.02MiB / 15.52GiB
1775225575,bench_sub_9,0.79%,23.38MiB / 15.52GiB
1775225575,bench_sub_8,0.64%,22.98MiB / 15.52GiB
1775225575,bench_sub_7,0.68%,22.93MiB / 15.52GiB
1775225575,bench_sub_6,0.56%,23.22MiB / 15.52GiB
1775225575,bench_sub_5,0.69%,23.18MiB / 15.52GiB
1775225575,bench_sub_4,0.72%,23.39MiB / 15.52GiB
1775225575,bench_sub_3,0.73%,23.04MiB / 15.52GiB
1775225575,bench_sub_2,0.61%,23.19MiB / 15.52GiB
1775225575,bench_sub_1,0.57%,25.99MiB / 15.52GiB
1775225578,bench_sub_10,0.39%,23.02MiB / 15.52GiB
1775225578,bench_sub_9,0.69%,23.38MiB / 15.52GiB
1775225578,bench_sub_8,0.50%,22.98MiB / 15.52GiB
1775225578,bench_sub_7,0.62%,22.93MiB / 15.52GiB
1775225578,bench_sub_6,0.42%,23.22MiB / 15.52GiB
1775225578,bench_sub_5,0.55%,23.18MiB / 15.52GiB
1775225578,bench_sub_4,0.51%,23.39MiB / 15.52GiB
1775225578,bench_sub_3,0.56%,23.04MiB / 15.52GiB
1775225578,bench_sub_2,0.48%,23.2MiB / 15.52GiB
1775225578,bench_sub_1,0.43%,25.99MiB / 15.52GiB
1775225581,bench_sub_10,0.67%,23.02MiB / 15.52GiB
1775225581,bench_sub_9,0.83%,23.38MiB / 15.52GiB
1775225581,bench_sub_8,0.75%,22.98MiB / 15.52GiB
1775225581,bench_sub_7,0.81%,22.93MiB / 15.52GiB
1775225581,bench_sub_6,0.58%,23.22MiB / 15.52GiB
1775225581,bench_sub_5,0.74%,23.19MiB / 15.52GiB
1775225581,bench_sub_4,0.80%,23.39MiB / 15.52GiB
1775225581,bench_sub_3,0.79%,23.04MiB / 15.52GiB
1775225581,bench_sub_2,0.71%,23.2MiB / 15.52GiB
1775225581,bench_sub_1,0.65%,25.99MiB / 15.52GiB
1775225584,bench_sub_10,1.17%,23.03MiB / 15.52GiB
1775225584,bench_sub_9,1.35%,23.38MiB / 15.52GiB
1775225584,bench_sub_8,1.22%,22.99MiB / 15.52GiB
1775225584,bench_sub_7,1.27%,22.93MiB / 15.52GiB
1775225584,bench_sub_6,1.01%,23.23MiB / 15.52GiB
1775225584,bench_sub_5,1.23%,23.19MiB / 15.52GiB
1775225584,bench_sub_4,1.29%,23.39MiB / 15.52GiB
1775225584,bench_sub_3,1.26%,23.05MiB / 15.52GiB
1775225584,bench_sub_2,1.08%,23.2MiB / 15.52GiB
1775225584,bench_sub_1,0.96%,26MiB / 15.52GiB
1775225587,bench_sub_10,0.68%,23.03MiB / 15.52GiB
1775225587,bench_sub_9,1.05%,23.38MiB / 15.52GiB
1775225587,bench_sub_8,0.92%,22.99MiB / 15.52GiB
1775225587,bench_sub_7,0.95%,22.93MiB / 15.52GiB
1775225587,bench_sub_6,0.78%,23.23MiB / 15.52GiB
1775225587,bench_sub_5,1.02%,23.19MiB / 15.52GiB
1775225587,bench_sub_4,0.84%,23.4MiB / 15.52GiB
1775225587,bench_sub_3,0.99%,23.05MiB / 15.52GiB
1775225587,bench_sub_2,0.92%,23.2MiB / 15.52GiB
1775225587,bench_sub_1,0.82%,26MiB / 15.52GiB
1775225590,bench_sub_10,0.53%,23.16MiB / 15.52GiB
1775225590,bench_sub_9,0.83%,23.39MiB / 15.52GiB
1775225590,bench_sub_8,0.62%,22.99MiB / 15.52GiB
1775225590,bench_sub_7,0.81%,22.93MiB / 15.52GiB
1775225590,bench_sub_6,0.73%,23.23MiB / 15.52GiB
1775225590,bench_sub_5,0.73%,23.19MiB / 15.52GiB
1775225590,bench_sub_4,0.75%,23.4MiB / 15.52GiB
1775225590,bench_sub_3,0.78%,23.05MiB / 15.52GiB
1775225590,bench_sub_2,0.63%,23.2MiB / 15.52GiB
1775225590,bench_sub_1,0.65%,26MiB / 15.52GiB
1775225593,bench_sub_10,0.52%,23.16MiB / 15.52GiB
1775225593,bench_sub_9,0.89%,23.39MiB / 15.52GiB
1775225593,bench_sub_8,0.92%,22.99MiB / 15.52GiB
1775225593,bench_sub_7,0.88%,22.94MiB / 15.52GiB
1775225593,bench_sub_6,0.61%,23.23MiB / 15.52GiB
1775225593,bench_sub_5,0.90%,23.2MiB / 15.52GiB
1775225593,bench_sub_4,0.73%,23.4MiB / 15.52GiB
1775225593,bench_sub_3,0.95%,23.05MiB / 15.52GiB
1775225593,bench_sub_2,0.76%,23.2MiB / 15.52GiB
1775225593,bench_sub_1,0.66%,26MiB / 15.52GiB
1775225596,bench_sub_10,0.85%,23.17MiB / 15.52GiB
1775225596,bench_sub_9,1.15%,23.39MiB / 15.52GiB
1775225596,bench_sub_8,1.10%,22.99MiB / 15.52GiB
1775225596,bench_sub_7,0.77%,22.94MiB / 15.52GiB
1775225596,bench_sub_6,0.81%,23.23MiB / 15.52GiB
1775225596,bench_sub_5,0.98%,23.2MiB / 15.52GiB
1775225596,bench_sub_4,1.07%,23.4MiB / 15.52GiB
1775225596,bench_sub_3,1.01%,23.05MiB / 15.52GiB
1775225596,bench_sub_2,0.92%,23.21MiB / 15.52GiB
1775225596,bench_sub_1,0.83%,26MiB / 15.52GiB
1775225599,bench_sub_10,0.71%,23.17MiB / 15.52GiB
1775225599,bench_sub_9,0.79%,23.39MiB / 15.52GiB
1775225599,bench_sub_8,0.70%,23MiB / 15.52GiB
1775225599,bench_sub_7,0.67%,22.94MiB / 15.52GiB
1775225599,bench_sub_6,0.52%,23.23MiB / 15.52GiB
1775225599,bench_sub_5,0.73%,23.2MiB / 15.52GiB
1775225599,bench_sub_4,0.67%,23.41MiB / 15.52GiB
1775225599,bench_sub_3,0.67%,23.05MiB / 15.52GiB
1775225599,bench_sub_2,0.61%,23.21MiB / 15.52GiB
1775225599,bench_sub_1,0.58%,26MiB / 15.52GiB
1775225602,bench_sub_10,0.50%,23.23MiB / 15.52GiB
1775225602,bench_sub_9,0.68%,23.39MiB / 15.52GiB
1775225602,bench_sub_8,0.61%,23MiB / 15.52GiB
1775225602,bench_sub_7,0.62%,22.94MiB / 15.52GiB
1775225602,bench_sub_6,0.60%,23.24MiB / 15.52GiB
1775225602,bench_sub_5,0.72%,23.2MiB / 15.52GiB
1775225603,bench_sub_4,0.71%,23.41MiB / 15.52GiB
1775225603,bench_sub_3,0.69%,23.06MiB / 15.52GiB
1775225603,bench_sub_2,0.54%,23.21MiB / 15.52GiB
1775225603,bench_sub_1,0.53%,26MiB / 15.52GiB
1775225606,bench_sub_10,0.44%,23.23MiB / 15.52GiB
1775225606,bench_sub_9,0.62%,23.39MiB / 15.52GiB
1775225606,bench_sub_8,0.51%,23MiB / 15.52GiB
1775225606,bench_sub_7,0.60%,22.95MiB / 15.52GiB
1775225606,bench_sub_6,0.43%,23.24MiB / 15.52GiB
1775225606,bench_sub_5,0.57%,23.2MiB / 15.52GiB
1775225606,bench_sub_4,0.54%,23.41MiB / 15.52GiB
1775225606,bench_sub_3,0.59%,23.06MiB / 15.52GiB
1775225606,bench_sub_2,0.48%,23.21MiB / 15.52GiB
1775225606,bench_sub_1,0.51%,26.01MiB / 15.52GiB
1775225609,bench_sub_10,0.66%,23.23MiB / 15.52GiB
1775225609,bench_sub_9,0.87%,23.4MiB / 15.52GiB
1775225609,bench_sub_8,0.86%,23MiB / 15.52GiB
1775225609,bench_sub_7,0.88%,22.95MiB / 15.52GiB
1775225609,bench_sub_6,0.60%,23.24MiB / 15.52GiB
1775225609,bench_sub_5,0.68%,23.2MiB / 15.52GiB
1775225609,bench_sub_4,0.80%,23.41MiB / 15.52GiB
1775225609,bench_sub_3,0.85%,23.06MiB / 15.52GiB
1775225609,bench_sub_2,0.70%,23.21MiB / 15.52GiB
1775225609,bench_sub_1,0.67%,26.01MiB / 15.52GiB
1775225612,bench_sub_10,0.61%,23.24MiB / 15.52GiB
1775225612,bench_sub_9,0.62%,23.4MiB / 15.52GiB
1775225612,bench_sub_8,0.73%,23MiB / 15.52GiB
1775225612,bench_sub_7,0.66%,22.95MiB / 15.52GiB
