timestamp,container,cpu_percent,mem_usage_mb
1775224858,bench_sub_2,0.81%,30.11MiB / 15.52GiB
1775224858,bench_sub_1,0.54%,27.16MiB / 15.52GiB
1775224861,bench_sub_10,0.98%,21.97MiB / 15.52GiB
1775224861,bench_sub_9,0.97%,22.43MiB / 15.52GiB
1775224861,bench_sub_8,0.92%,22.33MiB / 15.52GiB
1775224861,bench_sub_7,0.89%,24.05MiB / 15.52GiB
1775224861,bench_sub_6,0.88%,24.84MiB / 15.52GiB
1775224861,bench_sub_5,0.91%,23.68MiB / 15.52GiB
1775224861,bench_sub_4,0.82%,23.57MiB / 15.52GiB
1775224861,bench_sub_3,0.86%,23.26MiB / 15.52GiB
1775224861,bench_sub_2,0.84%,30.13MiB / 15.52GiB
1775224861,bench_sub_1,0.65%,27.16MiB / 15.52GiB
1775224864,bench_sub_10,0.62%,21.97MiB / 15.52GiB
1775224864,bench_sub_9,0.60%,22.5MiB / 15.52GiB
1775224864,bench_sub_8,0.63%,22.33MiB / 15.52GiB
1775224864,bench_sub_7,0.60%,24.05MiB / 15.52GiB
1775224864,bench_sub_6,0.56%,24.84MiB / 15.52GiB
1775224864,bench_sub_5,0.58%,23.68MiB / 15.52GiB
1775224864,bench_sub_4,0.59%,23.57MiB / 15.52GiB
1775224864,bench_sub_3,0.59%,23.26MiB / 15.52GiB
1775224864,bench_sub_2,0.57%,30.13MiB / 15.52GiB
1775224864,bench_sub_1,0.57%,27.18MiB / 15.52GiB
1775224867,bench_sub_10,0.74%,21.97MiB / 15.52GiB
1775224867,bench_sub_9,0.69%,22.5MiB / 15.52GiB
1775224867,bench_sub_8,0.71%,22.34MiB / 15.52GiB
1775224867,bench_sub_7,0.65%,24.05MiB / 15.52GiB
1775224867,bench_sub_6,0.66%,24.84MiB / 15.52GiB
1775224867,bench_sub_5,0.72%,23.68MiB / 15.52GiB
1775224867,bench_sub_4,0.67%,23.57MiB / 15.52GiB
1775224867,bench_sub_3,0.69%,23.27MiB / 15.52GiB
1775224867,bench_sub_2,0.62%,30.16MiB / 15.52GiB
1775224867,bench_sub_1,0.67%,27.18MiB / 15.52GiB
1775224870,bench_sub_10,0.82%,21.98MiB / 15.52GiB
1775224870,bench_sub_9,0.84%,22.52MiB / 15.52GiB
1775224870,bench_sub_8,0.79%,22.35MiB / 15.52GiB
1775224870,bench_sub_7,0.77%,24.06MiB / 15.52GiB
1775224870,bench_sub_6,0.76%,24.86MiB / 15.52GiB
1775224870,bench_sub_5,0.77%,23.7MiB / 15.52GiB
1775224870,bench_sub_4,0.72%,23.59MiB / 15.52GiB
1775224870,bench_sub_3,0.77%,23.28MiB / 15.52GiB
1775224870,bench_sub_2,0.77%,30.15MiB / 15.52GiB
1775224870,bench_sub_1,1.02%,27.2MiB / 15.52GiB
1775224874,bench_sub_10,0.71%,21.99MiB / 15.52GiB
1775224874,bench_sub_9,0.72%,22.54MiB / 15.52GiB
1775224874,bench_sub_8,0.69%,22.36MiB / 15.52GiB
1775224874,bench_sub_7,0.65%,24.07MiB / 15.52GiB
1775224874,bench_sub_6,0.67%,24.86MiB / 15.52GiB
1775224874,bench_sub_5,0.69%,23.7MiB / 15.52GiB
1775224874,bench_sub_4,0.64%,23.59MiB / 15.52GiB
1775224874,bench_sub_3,0.67%,23.29MiB / 15.52GiB
1775224874,bench_sub_2,0.65%,30.16MiB / 15.52GiB
1775224874,bench_sub_1,0.56%,27.2MiB / 15.52GiB
1775224877,bench_sub_10,1.24%,22MiB / 15.52GiB
1775224877,bench_sub_9,1.31%,22.55MiB / 15.52GiB
1775224877,bench_sub_8,1.30%,22.37MiB / 15.52GiB
1775224877,bench_sub_7,1.24%,24.08MiB / 15.52GiB
1775224877,bench_sub_6,1.17%,24.88MiB / 15.52GiB
1775224877,bench_sub_5,1.19%,23.72MiB / 15.52GiB
1775224877,bench_sub_4,1.24%,23.6MiB / 15.52GiB
1775224877,bench_sub_3,1.20%,23.3MiB / 15.52GiB
1775224877,bench_sub_2,1.16%,30.17MiB / 15.52GiB
1775224877,bench_sub_1,1.11%,27.21MiB / 15.52GiB
1775224880,bench_sub_10,0.99%,22.01MiB / 15.52GiB
1775224880,bench_sub_9,0.99%,22.55MiB / 15.52GiB
1775224880,bench_sub_8,1.04%,22.37MiB / 15.52GiB
1775224880,bench_sub_7,0.94%,24.08MiB / 15.52GiB
1775224880,bench_sub_6,0.97%,24.88MiB / 15.52GiB
1775224880,bench_sub_5,0.96%,23.73MiB / 15.52GiB
1775224880,bench_sub_4,0.93%,23.61MiB / 15.52GiB
1775224880,bench_sub_3,0.90%,23.3MiB / 15.52GiB
1775224880,bench_sub_2,0.91%,30.17MiB / 15.52GiB
1775224880,bench_sub_1,0.95%,27.22MiB / 15.52GiB
1775224883,bench_sub_10,1.22%,22.01MiB / 15.52GiB
1775224883,bench_sub_9,1.16%,22.56MiB / 15.52GiB
1775224883,bench_sub_8,1.22%,22.38MiB / 15.52GiB
1775224883,bench_sub_7,1.05%,24.09MiB / 15.52GiB
1775224883,bench_sub_6,1.16%,24.88MiB / 15.52GiB
1775224883,bench_sub_5,1.05%,23.74MiB / 15.52GiB
1775224883,bench_sub_4,1.10%,23.61MiB / 15.52GiB
1775224883,bench_sub_3,1.12%,23.3MiB / 15.52GiB
1775224883,bench_sub_2,1.09%,30.18MiB / 15.52GiB
1775224883,bench_sub_1,0.80%,27.22MiB / 15.52GiB
1775224886,bench_sub_10,0.63%,22.03MiB / 15.52GiB
1775224886,bench_sub_9,0.71%,22.58MiB / 15.52GiB
1775224886,bench_sub_8,0.70%,22.39MiB / 15.52GiB
1775224886,bench_sub_7,0.58%,24.1MiB / 15.52GiB
1775224886,bench_sub_6,0.65%,24.9MiB / 15.52GiB
1775224886,bench_sub_5,0.59%,23.75MiB / 15.52GiB
1775224886,bench_sub_4,0.58%,23.63MiB / 15.52GiB
1775224886,bench_sub_3,0.65%,23.32MiB / 15.52GiB
1775224886,bench_sub_2,0.59%,30.19MiB / 15.52GiB
1775224886,bench_sub_1,0.71%,27.24MiB / 15.52GiB
1775224889,bench_sub_10,0.79%,22.03MiB / 15.52GiB
1775224889,bench_sub_9,0.91%,22.59MiB / 15.52GiB
1775224889,bench_sub_8,0.84%,22.39MiB / 15.52GiB
1775224889,bench_sub_7,1.03%,24.11MiB / 15.52GiB
1775224889,bench_sub_6,0.75%,24.9MiB / 15.52GiB
1775224889,bench_sub_5,0.76%,23.75MiB / 15.52GiB
1775224889,bench_sub_4,0.68%,23.63MiB / 15.52GiB
1775224889,bench_sub_3,0.74%,23.32MiB / 15.52GiB
1775224889,bench_sub_2,0.80%,30.19MiB / 15.52GiB
1775224889,bench_sub_1,0.78%,27.24MiB / 15.52GiB
1775224892,bench_sub_10,1.01%,22.04MiB / 15.52GiB
1775224892,bench_sub_9,0.97%,22.59MiB / 15.52GiB
1775224892,bench_sub_8,0.99%,22.39MiB / 15.52GiB
1775224892,bench_sub_7,0.93%,24.11MiB / 15.52GiB
1775224892,bench_sub_6,0.98%,24.91MiB / 15.52GiB
1775224892,bench_sub_5,0.98%,23.76MiB / 15.52GiB
1775224892,bench_sub_4,0.93%,23.64MiB / 15.52GiB
1775224892,bench_sub_3,0.97%,23.32MiB / 15.52GiB
1775224892,bench_sub_2,0.87%,30.2MiB / 15.52GiB
1775224892,bench_sub_1,0.95%,27.24MiB / 15.52GiB
1775224895,bench_sub_10,0.84%,22.05MiB / 15.52GiB
1775224895,bench_sub_9,0.90%,22.6MiB / 15.52GiB
1775224895,bench_sub_8,0.86%,22.41MiB / 15.52GiB
1775224895,bench_sub_7,0.74%,24.12MiB / 15.52GiB
1775224895,bench_sub_6,0.84%,24.92MiB / 15.52GiB
1775224895,bench_sub_5,0.81%,23.77MiB / 15.52GiB
1775224895,bench_sub_4,0.83%,23.64MiB / 15.52GiB
1775224895,bench_sub_3,0.86%,23.34MiB / 15.52GiB
1775224895,bench_sub_2,0.81%,30.21MiB / 15.52GiB
1775224895,bench_sub_1,0.85%,27.25MiB / 15.52GiB
1775224898,bench_sub_10,0.74%,22.06MiB / 15.52GiB
1775224898,bench_sub_9,0.66%,22.6MiB / 15.52GiB
1775224898,bench_sub_8,0.83%,22.41MiB / 15.52GiB
1775224898,bench_sub_7,0.76%,24.12MiB / 15.52GiB
1775224898,bench_sub_6,0.71%,24.93MiB / 15.52GiB
1775224898,bench_sub_5,0.74%,23.77MiB / 15.52GiB
1775224898,bench_sub_4,0.76%,23.65MiB / 15.52GiB
1775224898,bench_sub_3,0.73%,23.34MiB / 15.52GiB
1775224898,bench_sub_2,0.71%,30.21MiB / 15.52GiB
1775224898,bench_sub_1,0.69%,27.26MiB / 15.52GiB
1775224901,bench_sub_10,0.90%,22.07MiB / 15.52GiB
1775224901,bench_sub_9,0.93%,22.62MiB / 15.52GiB
1775224901,bench_sub_8,0.87%,22.44MiB / 15.52GiB
1775224901,bench_sub_7,0.83%,24.14MiB / 15.52GiB
1775224901,bench_sub_6,0.91%,24.95MiB / 15.52GiB
1775224901,bench_sub_5,0.86%,23.79MiB / 15.52GiB
1775224901,bench_sub_4,0.82%,23.66MiB / 15.52GiB
1775224901,bench_sub_3,0.84%,23.36MiB / 15.52GiB
1775224901,bench_sub_2,0.84%,30.23MiB / 15.52GiB
1775224901,bench_sub_1,0.83%,27.27MiB / 15.52GiB
1775224904,bench_sub_10,1.12%,22.09MiB / 15.52GiB
1775224904,bench_sub_9,1.11%,22.62MiB / 15.52GiB
1775224904,bench_sub_8,1.15%,22.44MiB / 15.52GiB
1775224904,bench_sub_7,1.12%,24.14MiB / 15.52GiB
1775224904,bench_sub_6,1.07%,24.95MiB / 15.52GiB
1775224904,bench_sub_5,1.04%,23.8MiB / 15.52GiB
1775224904,bench_sub_4,1.03%,23.67MiB / 15.52GiB
1775224904,bench_sub_3,1.08%,24.18MiB / 15.52GiB
1775224904,bench_sub_2,1.04%,30.23MiB / 15.52GiB
1775224904,bench_sub_1,1.02%,27.96MiB / 15.52GiB
1775224907,bench_sub_10,0.76%,22.09MiB / 15.52GiB
1775224907,bench_sub_9,0.74%,22.63MiB / 15.52GiB
1775224907,bench_sub_8,0.73%,22.44MiB / 15.52GiB
1775224907,bench_sub_7,0.62%,24.14MiB / 15.52GiB
1775224907,bench_sub_6,0.69%,24.95MiB / 15.52GiB
1775224907,bench_sub_5,0.69%,23.8MiB / 15.52GiB
1775224907,bench_sub_4,0.67%,23.67MiB / 15.52GiB
1775224907,bench_sub_3,0.67%,24.19MiB / 15.52GiB
1775224907,bench_sub_2,0.70%,30.23MiB / 15.52GiB
1775224907,bench_sub_1,0.77%,27.96MiB / 15.52GiB
1775224910,bench_sub_10,0.78%,22.11MiB / 15.52GiB
1775224910,bench_sub_9,0.84%,22.64MiB / 15.52GiB
1775224910,bench_sub_8,0.86%,22.45MiB / 15.52GiB
1775224910,bench_sub_7,0.77%,24.15MiB / 15.52GiB
1775224910,bench_sub_6,0.76%,24.96MiB / 15.52GiB
1775224910,bench_sub_5,0.78%,23.82MiB / 15.52GiB
1775224910,bench_sub_4,0.77%,23.68MiB / 15.52GiB
1775224910,bench_sub_3,0.75%,24.2MiB / 15.52GiB
1775224910,bench_sub_2,0.79%,30.24MiB / 15.52GiB
1775224910,bench_sub_1,0.79%,27.98MiB / 15.52GiB
1775224913,bench_sub_10,0.90%,22.11MiB / 15.52GiB
1775224913,bench_sub_9,0.93%,22.68MiB / 15.52GiB
1775224913,bench_sub_8,0.99%,22.46MiB / 15.52GiB
1775224913,bench_sub_7,0.86%,24.16MiB / 15.52GiB
1775224913,bench_sub_6,0.86%,24.96MiB / 15.52GiB
1775224913,bench_sub_5,0.95%,23.82MiB / 15.52GiB
1775224913,bench_sub_4,0.78%,23.68MiB / 15.52GiB
1775224913,bench_sub_3,0.83%,24.21MiB / 15.52GiB
1775224913,bench_sub_2,0.81%,30.25MiB / 15.52GiB
1775224913,bench_sub_1,0.81%,27.98MiB / 15.52GiB
1775224917,bench_sub_10,1.33%,22.13MiB / 15.52GiB
1775224917,bench_sub_9,1.27%,22.7MiB / 15.52GiB
1775224917,bench_sub_8,1.23%,22.47MiB / 15.52GiB
1775224917,bench_sub_7,1.22%,24.17MiB / 15.52GiB
1775224917,bench_sub_6,1.21%,24.98MiB / 15.52GiB
1775224917,bench_sub_5,1.29%,23.83MiB / 15.52GiB
1775224917,bench_sub_4,1.24%,23.7MiB / 15.52GiB
1775224917,bench_sub_3,1.17%,24.33MiB / 15.52GiB
1775224917,bench_sub_2,1.19%,30.26MiB / 15.52GiB
1775224917,bench_sub_1,1.15%,28MiB / 15.52GiB
1775224920,bench_sub_10,0.64%,22.14MiB / 15.52GiB
1775224920,bench_sub_9,0.70%,22.71MiB / 15.52GiB
1775224920,bench_sub_8,0.66%,22.52MiB / 15.52GiB
1775224920,bench_sub_7,0.67%,24.18MiB / 15.52GiB
1775224920,bench_sub_6,0.60%,24.98MiB / 15.52GiB
1775224920,bench_sub_5,0.64%,23.83MiB / 15.52GiB
1775224920,bench_sub_4,0.59%,23.7MiB / 15.52GiB
1775224920,bench_sub_3,0.59%,24.33MiB / 15.52GiB
1775224920,bench_sub_2,0.61%,30.26MiB / 15.52GiB
1775224920,bench_sub_1,0.55%,28MiB / 15.52GiB
1775224923,bench_sub_10,1.33%,22.16MiB / 15.52GiB
1775224923,bench_sub_9,1.36%,22.71MiB / 15.52GiB
1775224923,bench_sub_8,1.31%,22.52MiB / 15.52GiB
1775224923,bench_sub_7,1.26%,24.18MiB / 15.52GiB
1775224923,bench_sub_6,1.26%,24.99MiB / 15.52GiB
1775224923,bench_sub_5,1.21%,23.85MiB / 15.52GiB
1775224923,bench_sub_4,1.23%,23.8MiB / 15.52GiB
1775224923,bench_sub_3,1.15%,24.33MiB / 15.52GiB
1775224923,bench_sub_2,1.21%,30.26MiB / 15.52GiB
1775224923,bench_sub_1,1.35%,28MiB / 15.52GiB
1775224926,bench_sub_10,1.90%,22.17MiB / 15.52GiB
1775224926,bench_sub_9,1.88%,23.43MiB / 15.52GiB
1775224926,bench_sub_8,1.82%,22.54MiB / 15.52GiB
1775224926,bench_sub_7,1.85%,24.88MiB / 15.52GiB
1775224926,bench_sub_6,1.74%,25.11MiB / 15.52GiB
1775224926,bench_sub_5,1.76%,23.86MiB / 15.52GiB
1775224926,bench_sub_4,1.73%,23.72MiB / 15.52GiB
1775224926,bench_sub_3,1.76%,24.35MiB / 15.52GiB
1775224926,bench_sub_2,1.76%,30.28MiB / 15.52GiB
1775224926,bench_sub_1,1.74%,28.14MiB / 15.52GiB
1775224929,bench_sub_10,0.92%,22.18MiB / 15.52GiB
1775224929,bench_sub_9,0.93%,23.43MiB / 15.52GiB
1775224929,bench_sub_8,0.88%,22.54MiB / 15.52GiB
1775224929,bench_sub_7,0.90%,24.89MiB / 15.52GiB
1775224929,bench_sub_6,0.86%,25.12MiB / 15.52GiB
1775224929,bench_sub_5,0.81%,23.86MiB / 15.52GiB
1775224929,bench_sub_4,0.85%,23.72MiB / 15.52GiB
1775224929,bench_sub_3,0.83%,24.35MiB / 15.52GiB
1775224929,bench_sub_2,0.82%,30.28MiB / 15.52GiB
1775224929,bench_sub_1,0.78%,28.02MiB / 15.52GiB
1775224932,bench_sub_10,0.84%,22.19MiB / 15.52GiB
1775224932,bench_sub_9,0.84%,23.45MiB / 15.52GiB
1775224932,bench_sub_8,0.83%,22.54MiB / 15.52GiB
1775224932,bench_sub_7,0.84%,24.89MiB / 15.52GiB
1775224932,bench_sub_6,0.59%,25.12MiB / 15.52GiB
1775224932,bench_sub_5,0.81%,23.87MiB / 15.52GiB
1775224932,bench_sub_4,0.75%,23.73MiB / 15.52GiB
1775224932,bench_sub_3,0.75%,24.35MiB / 15.52GiB
1775224932,bench_sub_2,0.68%,30.29MiB / 15.52GiB
1775224932,bench_sub_1,0.77%,28.02MiB / 15.52GiB
1775224935,bench_sub_10,1.10%,22.21MiB / 15.52GiB
1775224935,bench_sub_9,1.12%,23.47MiB / 15.52GiB
1775224935,bench_sub_8,1.24%,22.55MiB / 15.52GiB
1775224935,bench_sub_7,1.12%,24.91MiB / 15.52GiB
1775224935,bench_sub_6,1.14%,25.14MiB / 15.52GiB
1775224935,bench_sub_5,1.03%,23.88MiB / 15.52GiB
1775224935,bench_sub_4,1.00%,23.74MiB / 15.52GiB
1775224935,bench_sub_3,1.09%,24.36MiB / 15.52GiB
1775224935,bench_sub_2,1.01%,30.3MiB / 15.52GiB
1775224935,bench_sub_1,0.71%,28.04MiB / 15.52GiB
1775224938,bench_sub_10,0.87%,22.21MiB / 15.52GiB
1775224938,bench_sub_9,0.84%,23.61MiB / 15.52GiB
1775224938,bench_sub_8,0.95%,22.56MiB / 15.52GiB
