timestamp,container,cpu_percent,mem_usage_mb
1775190977,bench_sub_1,2.10%,23.48MiB / 15.52GiB
1775190980,bench_sub_20,2.17%,23.71MiB / 15.52GiB
1775190980,bench_sub_19,1.92%,24.02MiB / 15.52GiB
1775190980,bench_sub_18,1.70%,23.83MiB / 15.52GiB
1775190980,bench_sub_17,1.55%,24.09MiB / 15.52GiB
1775190980,bench_sub_16,2.12%,23.82MiB / 15.52GiB
1775190980,bench_sub_15,2.15%,23.86MiB / 15.52GiB
1775190980,bench_sub_14,1.52%,23.95MiB / 15.52GiB
1775190980,bench_sub_13,1.75%,24.03MiB / 15.52GiB
1775190980,bench_sub_12,2.05%,23.61MiB / 15.52GiB
1775190980,bench_sub_11,1.79%,24.16MiB / 15.52GiB
1775190980,bench_sub_10,1.75%,24.03MiB / 15.52GiB
1775190980,bench_sub_9,1.95%,24.07MiB / 15.52GiB
1775190980,bench_sub_8,1.72%,24.09MiB / 15.52GiB
1775190980,bench_sub_7,1.72%,24.1MiB / 15.52GiB
1775190980,bench_sub_6,1.66%,24.14MiB / 15.52GiB
1775190980,bench_sub_5,1.73%,24.02MiB / 15.52GiB
1775190980,bench_sub_4,1.67%,23.98MiB / 15.52GiB
1775190980,bench_sub_3,1.69%,23.64MiB / 15.52GiB
1775190980,bench_sub_2,1.68%,23.87MiB / 15.52GiB
1775190980,bench_sub_1,1.64%,23.49MiB / 15.52GiB
1775190983,bench_sub_20,2.61%,23.73MiB / 15.52GiB
1775190983,bench_sub_19,2.31%,24.04MiB / 15.52GiB
1775190983,bench_sub_18,2.13%,23.87MiB / 15.52GiB
1775190983,bench_sub_17,2.12%,24.11MiB / 15.52GiB
1775190983,bench_sub_16,2.37%,23.84MiB / 15.52GiB
1775190983,bench_sub_15,2.56%,23.88MiB / 15.52GiB
1775190983,bench_sub_14,2.07%,23.97MiB / 15.52GiB
1775190983,bench_sub_13,2.27%,24.05MiB / 15.52GiB
1775190983,bench_sub_12,2.42%,23.63MiB / 15.52GiB
1775190983,bench_sub_11,2.32%,24.18MiB / 15.52GiB
1775190983,bench_sub_10,2.15%,24.05MiB / 15.52GiB
1775190983,bench_sub_9,2.51%,24.09MiB / 15.52GiB
1775190983,bench_sub_8,2.21%,24.11MiB / 15.52GiB
1775190983,bench_sub_7,2.21%,24.12MiB / 15.52GiB
1775190983,bench_sub_6,2.18%,24.16MiB / 15.52GiB
1775190983,bench_sub_5,2.18%,24.04MiB / 15.52GiB
1775190983,bench_sub_4,2.22%,24MiB / 15.52GiB
1775190983,bench_sub_3,2.24%,23.66MiB / 15.52GiB
1775190983,bench_sub_2,2.15%,23.89MiB / 15.52GiB
1775190983,bench_sub_1,2.19%,23.52MiB / 15.52GiB
1775190986,bench_sub_20,2.20%,23.74MiB / 15.52GiB
1775190986,bench_sub_19,2.03%,24.06MiB / 15.52GiB
1775190986,bench_sub_18,1.76%,23.89MiB / 15.52GiB
1775190986,bench_sub_17,1.70%,24.13MiB / 15.52GiB
1775190986,bench_sub_16,1.96%,23.86MiB / 15.52GiB
1775190986,bench_sub_15,2.02%,23.89MiB / 15.52GiB
1775190986,bench_sub_14,1.70%,23.98MiB / 15.52GiB
1775190986,bench_sub_13,1.72%,24.06MiB / 15.52GiB
1775190986,bench_sub_12,1.98%,23.64MiB / 15.52GiB
1775190986,bench_sub_11,1.76%,24.19MiB / 15.52GiB
1775190986,bench_sub_10,1.86%,24.07MiB / 15.52GiB
1775190986,bench_sub_9,2.04%,24.11MiB / 15.52GiB
1775190986,bench_sub_8,1.72%,24.12MiB / 15.52GiB
1775190986,bench_sub_7,1.73%,24.14MiB / 15.52GiB
1775190986,bench_sub_6,1.75%,24.18MiB / 15.52GiB
1775190986,bench_sub_5,1.74%,24.05MiB / 15.52GiB
1775190986,bench_sub_4,1.72%,24.02MiB / 15.52GiB
1775190986,bench_sub_3,1.74%,23.68MiB / 15.52GiB
1775190986,bench_sub_2,1.69%,23.91MiB / 15.52GiB
1775190986,bench_sub_1,1.67%,23.54MiB / 15.52GiB
1775190989,bench_sub_20,2.51%,23.76MiB / 15.52GiB
1775190989,bench_sub_19,1.82%,24.07MiB / 15.52GiB
1775190989,bench_sub_18,1.92%,23.91MiB / 15.52GiB
1775190989,bench_sub_17,1.84%,24.15MiB / 15.52GiB
1775190989,bench_sub_16,2.36%,23.88MiB / 15.52GiB
1775190989,bench_sub_15,2.40%,23.92MiB / 15.52GiB
1775190989,bench_sub_14,1.82%,24MiB / 15.52GiB
1775190989,bench_sub_13,1.89%,24.08MiB / 15.52GiB
1775190989,bench_sub_12,2.25%,23.66MiB / 15.52GiB
1775190989,bench_sub_11,2.11%,24.21MiB / 15.52GiB
1775190989,bench_sub_10,2.07%,24.09MiB / 15.52GiB
1775190989,bench_sub_9,2.22%,24.12MiB / 15.52GiB
1775190989,bench_sub_8,1.94%,24.14MiB / 15.52GiB
1775190989,bench_sub_7,1.98%,24.16MiB / 15.52GiB
1775190989,bench_sub_6,1.97%,24.2MiB / 15.52GiB
1775190989,bench_sub_5,2.01%,24.07MiB / 15.52GiB
1775190989,bench_sub_4,1.99%,24.04MiB / 15.52GiB
1775190989,bench_sub_3,1.96%,23.7MiB / 15.52GiB
1775190989,bench_sub_2,1.94%,23.93MiB / 15.52GiB
1775190989,bench_sub_1,1.87%,23.55MiB / 15.52GiB
1775190992,bench_sub_20,2.62%,23.78MiB / 15.52GiB
1775190992,bench_sub_19,2.30%,24.1MiB / 15.52GiB
1775190992,bench_sub_18,1.98%,23.93MiB / 15.52GiB
1775190992,bench_sub_17,1.70%,24.16MiB / 15.52GiB
1775190992,bench_sub_16,2.54%,23.9MiB / 15.52GiB
1775190992,bench_sub_15,2.73%,23.94MiB / 15.52GiB
1775190992,bench_sub_14,1.86%,24.02MiB / 15.52GiB
1775190992,bench_sub_13,2.09%,24.1MiB / 15.52GiB
1775190992,bench_sub_12,2.34%,23.68MiB / 15.52GiB
1775190992,bench_sub_11,2.25%,24.23MiB / 15.52GiB
1775190992,bench_sub_10,2.15%,24.11MiB / 15.52GiB
1775190992,bench_sub_9,2.46%,24.14MiB / 15.52GiB
1775190992,bench_sub_8,2.10%,24.16MiB / 15.52GiB
1775190992,bench_sub_7,2.09%,24.18MiB / 15.52GiB
1775190992,bench_sub_6,2.06%,24.21MiB / 15.52GiB
1775190992,bench_sub_5,2.06%,24.09MiB / 15.52GiB
1775190992,bench_sub_4,2.11%,24.06MiB / 15.52GiB
1775190992,bench_sub_3,2.10%,23.72MiB / 15.52GiB
1775190992,bench_sub_2,1.99%,23.95MiB / 15.52GiB
1775190992,bench_sub_1,2.02%,23.57MiB / 15.52GiB
1775190995,bench_sub_20,2.30%,23.8MiB / 15.52GiB
1775190995,bench_sub_19,2.07%,24.12MiB / 15.52GiB
1775190995,bench_sub_18,1.92%,23.95MiB / 15.52GiB
1775190995,bench_sub_17,1.87%,24.19MiB / 15.52GiB
1775190995,bench_sub_16,2.11%,23.92MiB / 15.52GiB
1775190995,bench_sub_15,2.26%,23.96MiB / 15.52GiB
1775190995,bench_sub_14,1.83%,24.04MiB / 15.52GiB
1775190995,bench_sub_13,1.92%,24.12MiB / 15.52GiB
1775190995,bench_sub_12,2.10%,23.7MiB / 15.52GiB
1775190995,bench_sub_11,2.02%,24.25MiB / 15.52GiB
1775190995,bench_sub_10,1.90%,24.12MiB / 15.52GiB
1775190995,bench_sub_9,2.24%,24.16MiB / 15.52GiB
1775190995,bench_sub_8,1.91%,24.18MiB / 15.52GiB
1775190995,bench_sub_7,1.89%,24.2MiB / 15.52GiB
1775190995,bench_sub_6,1.91%,24.3MiB / 15.52GiB
1775190995,bench_sub_5,1.91%,24.11MiB / 15.52GiB
1775190995,bench_sub_4,1.91%,24.08MiB / 15.52GiB
1775190995,bench_sub_3,1.89%,23.74MiB / 15.52GiB
1775190995,bench_sub_2,1.85%,23.96MiB / 15.52GiB
1775190995,bench_sub_1,1.91%,23.59MiB / 15.52GiB
1775190998,bench_sub_20,2.19%,23.82MiB / 15.52GiB
1775190998,bench_sub_19,2.03%,24.14MiB / 15.52GiB
1775190998,bench_sub_18,1.79%,23.96MiB / 15.52GiB
1775190998,bench_sub_17,1.74%,24.21MiB / 15.52GiB
1775190998,bench_sub_16,2.04%,23.94MiB / 15.52GiB
1775190998,bench_sub_15,2.00%,23.98MiB / 15.52GiB
1775190998,bench_sub_14,1.73%,24.06MiB / 15.52GiB
1775190998,bench_sub_13,1.68%,24.14MiB / 15.52GiB
1775190998,bench_sub_12,1.91%,23.72MiB / 15.52GiB
1775190998,bench_sub_11,1.74%,24.27MiB / 15.52GiB
1775190998,bench_sub_10,1.87%,24.14MiB / 15.52GiB
1775190998,bench_sub_9,2.01%,24.18MiB / 15.52GiB
1775190998,bench_sub_8,1.74%,24.2MiB / 15.52GiB
1775190998,bench_sub_7,1.70%,24.21MiB / 15.52GiB
1775190998,bench_sub_6,1.76%,24.32MiB / 15.52GiB
1775190998,bench_sub_5,1.72%,24.13MiB / 15.52GiB
1775190998,bench_sub_4,1.71%,24.1MiB / 15.52GiB
1775190998,bench_sub_3,1.74%,23.76MiB / 15.52GiB
1775190998,bench_sub_2,1.74%,23.98MiB / 15.52GiB
1775190998,bench_sub_1,1.68%,23.61MiB / 15.52GiB
1775191001,bench_sub_20,2.33%,23.84MiB / 15.52GiB
1775191001,bench_sub_19,2.16%,24.16MiB / 15.52GiB
1775191001,bench_sub_18,1.72%,23.98MiB / 15.52GiB
1775191001,bench_sub_17,1.61%,24.23MiB / 15.52GiB
1775191001,bench_sub_16,1.99%,23.96MiB / 15.52GiB
1775191001,bench_sub_15,2.10%,23.99MiB / 15.52GiB
1775191001,bench_sub_14,1.60%,24.08MiB / 15.52GiB
1775191001,bench_sub_13,1.68%,24.16MiB / 15.52GiB
1775191001,bench_sub_12,2.01%,23.74MiB / 15.52GiB
1775191001,bench_sub_11,1.91%,24.29MiB / 15.52GiB
1775191001,bench_sub_10,1.87%,24.16MiB / 15.52GiB
1775191001,bench_sub_9,1.97%,24.2MiB / 15.52GiB
1775191001,bench_sub_8,1.75%,24.22MiB / 15.52GiB
1775191001,bench_sub_7,1.73%,24.23MiB / 15.52GiB
1775191001,bench_sub_6,1.74%,24.34MiB / 15.52GiB
1775191001,bench_sub_5,1.75%,24.15MiB / 15.52GiB
1775191001,bench_sub_4,1.69%,24.12MiB / 15.52GiB
1775191001,bench_sub_3,1.70%,23.78MiB / 15.52GiB
1775191001,bench_sub_2,1.67%,24MiB / 15.52GiB
1775191001,bench_sub_1,1.65%,23.64MiB / 15.52GiB
1775191005,bench_sub_20,2.39%,23.86MiB / 15.52GiB
1775191005,bench_sub_19,2.03%,24.18MiB / 15.52GiB
1775191005,bench_sub_18,1.77%,24MiB / 15.52GiB
1775191005,bench_sub_17,1.77%,24.25MiB / 15.52GiB
1775191005,bench_sub_16,2.17%,23.97MiB / 15.52GiB
1775191005,bench_sub_15,2.27%,24.01MiB / 15.52GiB
1775191005,bench_sub_14,1.70%,24.1MiB / 15.52GiB
1775191005,bench_sub_13,1.96%,24.17MiB / 15.52GiB
1775191005,bench_sub_12,2.13%,23.76MiB / 15.52GiB
1775191005,bench_sub_11,2.02%,24.31MiB / 15.52GiB
1775191005,bench_sub_10,1.89%,24.19MiB / 15.52GiB
1775191005,bench_sub_9,2.08%,24.22MiB / 15.52GiB
1775191005,bench_sub_8,1.81%,24.24MiB / 15.52GiB
1775191005,bench_sub_7,1.84%,24.25MiB / 15.52GiB
1775191005,bench_sub_6,1.85%,24.36MiB / 15.52GiB
1775191005,bench_sub_5,1.84%,24.16MiB / 15.52GiB
1775191005,bench_sub_4,1.82%,24.14MiB / 15.52GiB
1775191005,bench_sub_3,1.83%,23.8MiB / 15.52GiB
1775191005,bench_sub_2,1.82%,24.02MiB / 15.52GiB
1775191005,bench_sub_1,1.74%,23.65MiB / 15.52GiB
1775191008,bench_sub_20,2.36%,23.88MiB / 15.52GiB
1775191008,bench_sub_19,2.10%,24.19MiB / 15.52GiB
1775191008,bench_sub_18,2.25%,24.02MiB / 15.52GiB
1775191008,bench_sub_17,2.06%,24.26MiB / 15.52GiB
1775191008,bench_sub_16,2.21%,23.99MiB / 15.52GiB
1775191008,bench_sub_15,2.33%,24.03MiB / 15.52GiB
1775191008,bench_sub_14,1.78%,24.12MiB / 15.52GiB
1775191008,bench_sub_13,1.98%,24.2MiB / 15.52GiB
1775191008,bench_sub_12,2.17%,23.78MiB / 15.52GiB
1775191008,bench_sub_11,2.02%,24.32MiB / 15.52GiB
1775191008,bench_sub_10,1.97%,24.2MiB / 15.52GiB
1775191008,bench_sub_9,2.58%,24.24MiB / 15.52GiB
1775191008,bench_sub_8,2.07%,24.26MiB / 15.52GiB
1775191008,bench_sub_7,2.04%,24.27MiB / 15.52GiB
1775191008,bench_sub_6,1.96%,24.37MiB / 15.52GiB
1775191008,bench_sub_5,2.03%,24.18MiB / 15.52GiB
1775191008,bench_sub_4,2.01%,24.16MiB / 15.52GiB
1775191008,bench_sub_3,2.01%,23.81MiB / 15.52GiB
1775191008,bench_sub_2,2.01%,24.04MiB / 15.52GiB
1775191008,bench_sub_1,1.97%,23.67MiB / 15.52GiB
1775191011,bench_sub_20,2.68%,23.89MiB / 15.52GiB
1775191011,bench_sub_19,2.48%,24.21MiB / 15.52GiB
1775191011,bench_sub_18,2.18%,24.04MiB / 15.52GiB
1775191011,bench_sub_17,2.07%,24.28MiB / 15.52GiB
1775191011,bench_sub_16,2.36%,24.01MiB / 15.52GiB
1775191011,bench_sub_15,2.45%,24.05MiB / 15.52GiB
1775191011,bench_sub_14,2.10%,24.14MiB / 15.52GiB
1775191011,bench_sub_13,2.00%,24.21MiB / 15.52GiB
1775191011,bench_sub_12,2.32%,23.8MiB / 15.52GiB
1775191011,bench_sub_11,2.18%,24.34MiB / 15.52GiB
1775191011,bench_sub_10,2.16%,24.22MiB / 15.52GiB
1775191011,bench_sub_9,2.48%,24.26MiB / 15.52GiB
1775191011,bench_sub_8,2.06%,24.28MiB / 15.52GiB
1775191011,bench_sub_7,2.15%,24.29MiB / 15.52GiB
1775191011,bench_sub_6,2.08%,24.39MiB / 15.52GiB
1775191011,bench_sub_5,2.18%,24.2MiB / 15.52GiB
1775191011,bench_sub_4,2.10%,24.18MiB / 15.52GiB
1775191011,bench_sub_3,2.12%,23.83MiB / 15.52GiB
1775191011,bench_sub_2,2.09%,24.06MiB / 15.52GiB
1775191011,bench_sub_1,2.14%,23.69MiB / 15.52GiB
1775191014,bench_sub_20,2.33%,23.91MiB / 15.52GiB
1775191014,bench_sub_19,2.21%,24.23MiB / 15.52GiB
1775191014,bench_sub_18,1.75%,24.06MiB / 15.52GiB
1775191014,bench_sub_17,1.55%,24.3MiB / 15.52GiB
1775191014,bench_sub_16,2.07%,24.02MiB / 15.52GiB
1775191014,bench_sub_15,2.23%,24.07MiB / 15.52GiB
1775191014,bench_sub_14,1.55%,24.22MiB / 15.52GiB
1775191014,bench_sub_13,1.67%,24.23MiB / 15.52GiB
1775191014,bench_sub_12,1.92%,23.82MiB / 15.52GiB
1775191014,bench_sub_11,1.88%,24.36MiB / 15.52GiB
1775191014,bench_sub_10,1.83%,24.24MiB / 15.52GiB
1775191014,bench_sub_9,1.96%,24.28MiB / 15.52GiB
1775191014,bench_sub_8,1.69%,24.3MiB / 15.52GiB
1775191014,bench_sub_7,1.70%,24.31MiB / 15.52GiB
1775191014,bench_sub_6,1.70%,24.41MiB / 15.52GiB
1775191014,bench_sub_5,1.77%,24.22MiB / 15.52GiB
1775191014,bench_sub_4,1.68%,24.2MiB / 15.52GiB
1775191014,bench_sub_3,1.69%,23.85MiB / 15.52GiB
1775191014,bench_sub_2,1.68%,24.08MiB / 15.52GiB
1775191014,bench_sub_1,1.62%,23.71MiB / 15.52GiB
1775191017,bench_sub_20,2.37%,23.93MiB / 15.52GiB
1775191017,bench_sub_19,2.09%,24.25MiB / 15.52GiB
1775191017,bench_sub_18,1.80%,24.08MiB / 15.52GiB
1775191017,bench_sub_17,1.67%,24.32MiB / 15.52GiB
1775191017,bench_sub_16,2.30%,24.05MiB / 15.52GiB
1775191017,bench_sub_15,2.35%,24.09MiB / 15.52GiB
1775191017,bench_sub_14,1.64%,24.24MiB / 15.52GiB
1775191017,bench_sub_13,1.83%,24.25MiB / 15.52GiB
1775191017,bench_sub_12,2.15%,23.84MiB / 15.52GiB
1775191017,bench_sub_11,2.05%,24.38MiB / 15.52GiB
1775191017,bench_sub_10,1.96%,24.26MiB / 15.52GiB
1775191017,bench_sub_9,2.07%,24.3MiB / 15.52GiB
1775191017,bench_sub_8,1.87%,24.32MiB / 15.52GiB
1775191017,bench_sub_7,1.84%,24.33MiB / 15.52GiB
1775191017,bench_sub_6,1.79%,24.43MiB / 15.52GiB
1775191017,bench_sub_5,1.84%,24.24MiB / 15.52GiB
1775191017,bench_sub_4,1.89%,24.21MiB / 15.52GiB
1775191017,bench_sub_3,1.79%,23.87MiB / 15.52GiB
1775191017,bench_sub_2,1.78%,24.1MiB / 15.52GiB
1775191017,bench_sub_1,1.64%,23.72MiB / 15.52GiB
