timestamp,container,cpu_percent,mem_usage_mb
1775190829,bench_sub_1,1.41%,20.91MiB / 15.52GiB
1775190832,bench_sub_5,1.77%,20.91MiB / 15.52GiB
1775190832,bench_sub_4,1.82%,20.84MiB / 15.52GiB
1775190832,bench_sub_3,1.68%,20.87MiB / 15.52GiB
1775190832,bench_sub_2,1.56%,20.8MiB / 15.52GiB
1775190832,bench_sub_1,1.57%,20.93MiB / 15.52GiB
1775190835,bench_sub_5,2.01%,20.93MiB / 15.52GiB
1775190835,bench_sub_4,2.12%,20.86MiB / 15.52GiB
1775190835,bench_sub_3,1.90%,20.89MiB / 15.52GiB
1775190835,bench_sub_2,1.76%,20.82MiB / 15.52GiB
1775190835,bench_sub_1,1.65%,20.95MiB / 15.52GiB
1775190838,bench_sub_5,1.86%,20.95MiB / 15.52GiB
1775190838,bench_sub_4,2.00%,20.88MiB / 15.52GiB
1775190838,bench_sub_3,1.70%,20.91MiB / 15.52GiB
1775190838,bench_sub_2,1.53%,20.84MiB / 15.52GiB
1775190838,bench_sub_1,1.41%,20.97MiB / 15.52GiB
1775190841,bench_sub_5,2.99%,20.96MiB / 15.52GiB
1775190841,bench_sub_4,3.26%,20.89MiB / 15.52GiB
1775190841,bench_sub_3,2.88%,20.93MiB / 15.52GiB
1775190841,bench_sub_2,2.56%,20.86MiB / 15.52GiB
1775190841,bench_sub_1,2.47%,20.99MiB / 15.52GiB
1775190845,bench_sub_5,2.65%,20.98MiB / 15.52GiB
1775190845,bench_sub_4,2.81%,20.91MiB / 15.52GiB
1775190845,bench_sub_3,2.53%,20.95MiB / 15.52GiB
1775190845,bench_sub_2,2.24%,20.88MiB / 15.52GiB
1775190845,bench_sub_1,2.16%,21MiB / 15.52GiB
1775190848,bench_sub_5,2.60%,21MiB / 15.52GiB
1775190848,bench_sub_4,2.86%,20.93MiB / 15.52GiB
1775190848,bench_sub_3,2.51%,20.96MiB / 15.52GiB
1775190848,bench_sub_2,2.27%,20.9MiB / 15.52GiB
1775190848,bench_sub_1,2.47%,21.02MiB / 15.52GiB
1775190851,bench_sub_5,2.04%,21.02MiB / 15.52GiB
1775190851,bench_sub_4,2.26%,20.95MiB / 15.52GiB
1775190851,bench_sub_3,2.01%,20.98MiB / 15.52GiB
1775190851,bench_sub_2,1.78%,20.92MiB / 15.52GiB
1775190851,bench_sub_1,1.65%,21.05MiB / 15.52GiB
1775190854,bench_sub_5,1.91%,21.04MiB / 15.52GiB
1775190854,bench_sub_4,2.11%,20.97MiB / 15.52GiB
1775190854,bench_sub_3,1.78%,21MiB / 15.52GiB
1775190854,bench_sub_2,1.59%,20.93MiB / 15.52GiB
1775190854,bench_sub_1,1.49%,21.06MiB / 15.52GiB
1775190857,bench_sub_5,2.17%,21.05MiB / 15.52GiB
1775190857,bench_sub_4,2.41%,20.99MiB / 15.52GiB
1775190857,bench_sub_3,2.08%,21.02MiB / 15.52GiB
1775190857,bench_sub_2,1.99%,20.95MiB / 15.52GiB
1775190857,bench_sub_1,1.84%,21.08MiB / 15.52GiB
1775190860,bench_sub_5,2.11%,21.07MiB / 15.52GiB
1775190860,bench_sub_4,2.33%,21.01MiB / 15.52GiB
1775190860,bench_sub_3,1.97%,21.04MiB / 15.52GiB
1775190860,bench_sub_2,1.85%,20.96MiB / 15.52GiB
1775190860,bench_sub_1,1.62%,21.1MiB / 15.52GiB
1775190863,bench_sub_5,2.47%,21.09MiB / 15.52GiB
1775190863,bench_sub_4,2.59%,21.03MiB / 15.52GiB
1775190863,bench_sub_3,2.27%,21.06MiB / 15.52GiB
1775190863,bench_sub_2,2.05%,20.99MiB / 15.52GiB
1775190863,bench_sub_1,1.96%,21.12MiB / 15.52GiB
